customer_id,store_id,first_name,last_name,email,address_id,active,create_date,last_update
196,1,ALMA,AUSTIN,ALMA.AUSTIN@sakilacustomer.org,200,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
197,2,SUE,PETERS,SUE.PETERS@sakilacustomer.org,201,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
198,2,ELSIE,KELLEY,ELSIE.KELLEY@sakilacustomer.org,202,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
199,2,BETH,FRANKLIN,BETH.FRANKLIN@sakilacustomer.org,203,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
200,2,JEANNE,LAWSON,JEANNE.LAWSON@sakilacustomer.org,204,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
201,1,VICKI,FIELDS,VICKI.FIELDS@sakilacustomer.org,205,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
202,2,CARLA,GUTIERREZ,CARLA.GUTIERREZ@sakilacustomer.org,206,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
203,1,TARA,RYAN,TARA.RYAN@sakilacustomer.org,207,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
204,1,ROSEMARY,SCHMIDT,ROSEMARY.SCHMIDT@sakilacustomer.org,208,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
205,2,EILEEN,CARR,EILEEN.CARR@sakilacustomer.org,209,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
206,1,TERRI,VASQUEZ,TERRI.VASQUEZ@sakilacustomer.org,210,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
207,1,GERTRUDE,CASTILLO,GERTRUDE.CASTILLO@sakilacustomer.org,211,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
208,1,LUCY,WHEELER,LUCY.WHEELER@sakilacustomer.org,212,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
209,2,TONYA,CHAPMAN,TONYA.CHAPMAN@sakilacustomer.org,213,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
210,2,ELLA,OLIVER,ELLA.OLIVER@sakilacustomer.org,214,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
211,1,STACEY,MONTGOMERY,STACEY.MONTGOMERY@sakilacustomer.org,215,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
212,2,WILMA,RICHARDS,WILMA.RICHARDS@sakilacustomer.org,216,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
213,1,GINA,WILLIAMSON,GINA.WILLIAMSON@sakilacustomer.org,217,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
214,1,KRISTIN,JOHNSTON,KRISTIN.JOHNSTON@sakilacustomer.org,218,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
215,2,JESSIE,BANKS,JESSIE.BANKS@sakilacustomer.org,219,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
216,1,NATALIE,MEYER,NATALIE.MEYER@sakilacustomer.org,220,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
217,2,AGNES,BISHOP,AGNES.BISHOP@sakilacustomer.org,221,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
218,1,VERA,MCCOY,VERA.MCCOY@sakilacustomer.org,222,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
219,2,WILLIE,HOWELL,WILLIE.HOWELL@sakilacustomer.org,223,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
220,2,CHARLENE,ALVAREZ,CHARLENE.ALVAREZ@sakilacustomer.org,224,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
221,1,BESSIE,MORRISON,BESSIE.MORRISON@sakilacustomer.org,225,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
222,2,DELORES,HANSEN,DELORES.HANSEN@sakilacustomer.org,226,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
223,1,MELINDA,FERNANDEZ,MELINDA.FERNANDEZ@sakilacustomer.org,227,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
224,2,PEARL,GARZA,PEARL.GARZA@sakilacustomer.org,228,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
225,1,ARLENE,HARVEY,ARLENE.HARVEY@sakilacustomer.org,229,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
226,2,MAUREEN,LITTLE,MAUREEN.LITTLE@sakilacustomer.org,230,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
227,1,COLLEEN,BURTON,COLLEEN.BURTON@sakilacustomer.org,231,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
228,2,ALLISON,STANLEY,ALLISON.STANLEY@sakilacustomer.org,232,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
229,1,TAMARA,NGUYEN,TAMARA.NGUYEN@sakilacustomer.org,233,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
230,2,JOY,GEORGE,JOY.GEORGE@sakilacustomer.org,234,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
231,1,GEORGIA,JACOBS,GEORGIA.JACOBS@sakilacustomer.org,235,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
232,2,CONSTANCE,REID,CONSTANCE.REID@sakilacustomer.org,236,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
233,2,LILLIE,KIM,LILLIE.KIM@sakilacustomer.org,237,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
234,1,CLAUDIA,FULLER,CLAUDIA.FULLER@sakilacustomer.org,238,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
235,1,JACKIE,LYNCH,JACKIE.LYNCH@sakilacustomer.org,239,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
236,1,MARCIA,DEAN,MARCIA.DEAN@sakilacustomer.org,240,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
237,1,TANYA,GILBERT,TANYA.GILBERT@sakilacustomer.org,241,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
238,1,NELLIE,GARRETT,NELLIE.GARRETT@sakilacustomer.org,242,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
239,2,MINNIE,ROMERO,MINNIE.ROMERO@sakilacustomer.org,243,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
240,1,MARLENE,WELCH,MARLENE.WELCH@sakilacustomer.org,244,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
241,2,HEIDI,LARSON,HEIDI.LARSON@sakilacustomer.org,245,0,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
242,1,GLENDA,FRAZIER,GLENDA.FRAZIER@sakilacustomer.org,246,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
243,1,LYDIA,BURKE,LYDIA.BURKE@sakilacustomer.org,247,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
244,2,VIOLA,HANSON,VIOLA.HANSON@sakilacustomer.org,248,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
245,1,COURTNEY,DAY,COURTNEY.DAY@sakilacustomer.org,249,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
246,1,MARIAN,MENDOZA,MARIAN.MENDOZA@sakilacustomer.org,250,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
247,1,STELLA,MORENO,STELLA.MORENO@sakilacustomer.org,251,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
248,1,CAROLINE,BOWMAN,CAROLINE.BOWMAN@sakilacustomer.org,252,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
249,2,DORA,MEDINA,DORA.MEDINA@sakilacustomer.org,253,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
250,2,JO,FOWLER,JO.FOWLER@sakilacustomer.org,254,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
251,2,VICKIE,BREWER,VICKIE.BREWER@sakilacustomer.org,255,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
252,2,MATTIE,HOFFMAN,MATTIE.HOFFMAN@sakilacustomer.org,256,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
253,1,TERRY,CARLSON,TERRY.CARLSON@sakilacustomer.org,258,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
254,2,MAXINE,SILVA,MAXINE.SILVA@sakilacustomer.org,259,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
255,2,IRMA,PEARSON,IRMA.PEARSON@sakilacustomer.org,260,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
256,2,MABEL,HOLLAND,MABEL.HOLLAND@sakilacustomer.org,261,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
257,2,MARSHA,DOUGLAS,MARSHA.DOUGLAS@sakilacustomer.org,262,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
258,1,MYRTLE,FLEMING,MYRTLE.FLEMING@sakilacustomer.org,263,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
259,2,LENA,JENSEN,LENA.JENSEN@sakilacustomer.org,264,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
260,1,CHRISTY,VARGAS,CHRISTY.VARGAS@sakilacustomer.org,265,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
261,1,DEANNA,BYRD,DEANNA.BYRD@sakilacustomer.org,266,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
262,2,PATSY,DAVIDSON,PATSY.DAVIDSON@sakilacustomer.org,267,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
263,1,HILDA,HOPKINS,HILDA.HOPKINS@sakilacustomer.org,268,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
264,1,GWENDOLYN,MAY,GWENDOLYN.MAY@sakilacustomer.org,269,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
265,2,JENNIE,TERRY,JENNIE.TERRY@sakilacustomer.org,270,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
266,2,NORA,HERRERA,NORA.HERRERA@sakilacustomer.org,271,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
267,1,MARGIE,WADE,MARGIE.WADE@sakilacustomer.org,272,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
268,1,NINA,SOTO,NINA.SOTO@sakilacustomer.org,273,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
269,1,CASSANDRA,WALTERS,CASSANDRA.WALTERS@sakilacustomer.org,274,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
270,1,LEAH,CURTIS,LEAH.CURTIS@sakilacustomer.org,275,1,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
271,1,PENNY,NEAL,PENNY.NEAL@sakilacustomer.org,276,0,2006-02-14T22:04:36Z,2020-02-15T06:59:36Z
272,1,KAY,CALDWELL,KAY.CALDWELL@sakilacustomer.org,277,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
273,2,PRISCILLA,LOWE,PRISCILLA.LOWE@sakilacustomer.org,278,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
274,1,NAOMI,JENNINGS,NAOMI.JENNINGS@sakilacustomer.org,279,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
275,2,CAROLE,BARNETT,CAROLE.BARNETT@sakilacustomer.org,280,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
276,1,BRANDY,GRAVES,BRANDY.GRAVES@sakilacustomer.org,281,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
277,2,OLGA,JIMENEZ,OLGA.JIMENEZ@sakilacustomer.org,282,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
278,2,BILLIE,HORTON,BILLIE.HORTON@sakilacustomer.org,283,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
279,2,DIANNE,SHELTON,DIANNE.SHELTON@sakilacustomer.org,284,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
280,2,TRACEY,BARRETT,TRACEY.BARRETT@sakilacustomer.org,285,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
281,2,LEONA,OBRIEN,LEONA.OBRIEN@sakilacustomer.org,286,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
282,2,JENNY,CASTRO,JENNY.CASTRO@sakilacustomer.org,287,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
283,1,FELICIA,SUTTON,FELICIA.SUTTON@sakilacustomer.org,288,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
284,1,SONIA,GREGORY,SONIA.GREGORY@sakilacustomer.org,289,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
285,1,MIRIAM,MCKINNEY,MIRIAM.MCKINNEY@sakilacustomer.org,290,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
286,1,VELMA,LUCAS,VELMA.LUCAS@sakilacustomer.org,291,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
287,2,BECKY,MILES,BECKY.MILES@sakilacustomer.org,292,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
288,1,BOBBIE,CRAIG,BOBBIE.CRAIG@sakilacustomer.org,293,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
289,1,VIOLET,RODRIQUEZ,VIOLET.RODRIQUEZ@sakilacustomer.org,294,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
290,1,KRISTINA,CHAMBERS,KRISTINA.CHAMBERS@sakilacustomer.org,295,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
291,1,TONI,HOLT,TONI.HOLT@sakilacustomer.org,296,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
292,2,MISTY,LAMBERT,MISTY.LAMBERT@sakilacustomer.org,297,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
293,2,MAE,FLETCHER,MAE.FLETCHER@sakilacustomer.org,298,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
294,2,SHELLY,WATTS,SHELLY.WATTS@sakilacustomer.org,299,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
295,1,DAISY,BATES,DAISY.BATES@sakilacustomer.org,300,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
296,2,RAMONA,HALE,RAMONA.HALE@sakilacustomer.org,301,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
297,1,SHERRI,RHODES,SHERRI.RHODES@sakilacustomer.org,302,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
298,1,ERIKA,PENA,ERIKA.PENA@sakilacustomer.org,303,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
299,2,JAMES,GANNON,JAMES.GANNON@sakilacustomer.org,304,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
300,1,JOHN,FARNSWORTH,JOHN.FARNSWORTH@sakilacustomer.org,305,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
301,2,ROBERT,BAUGHMAN,ROBERT.BAUGHMAN@sakilacustomer.org,306,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
302,1,MICHAEL,SILVERMAN,MICHAEL.SILVERMAN@sakilacustomer.org,307,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
303,2,WILLIAM,SATTERFIELD,WILLIAM.SATTERFIELD@sakilacustomer.org,308,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
304,2,DAVID,ROYAL,DAVID.ROYAL@sakilacustomer.org,309,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
305,1,RICHARD,MCCRARY,RICHARD.MCCRARY@sakilacustomer.org,310,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
306,1,CHARLES,KOWALSKI,CHARLES.KOWALSKI@sakilacustomer.org,311,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
307,2,JOSEPH,JOY,JOSEPH.JOY@sakilacustomer.org,312,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
308,1,THOMAS,GRIGSBY,THOMAS.GRIGSBY@sakilacustomer.org,313,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
309,1,CHRISTOPHER,GRECO,CHRISTOPHER.GRECO@sakilacustomer.org,314,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
310,2,DANIEL,CABRAL,DANIEL.CABRAL@sakilacustomer.org,315,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
311,2,PAUL,TROUT,PAUL.TROUT@sakilacustomer.org,316,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
312,2,MARK,RINEHART,MARK.RINEHART@sakilacustomer.org,317,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
313,2,DONALD,MAHON,DONALD.MAHON@sakilacustomer.org,318,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
314,1,GEORGE,LINTON,GEORGE.LINTON@sakilacustomer.org,319,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
315,2,KENNETH,GOODEN,KENNETH.GOODEN@sakilacustomer.org,320,0,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
316,1,STEVEN,CURLEY,STEVEN.CURLEY@sakilacustomer.org,321,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
317,2,EDWARD,BAUGH,EDWARD.BAUGH@sakilacustomer.org,322,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
318,1,BRIAN,WYMAN,BRIAN.WYMAN@sakilacustomer.org,323,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
319,2,RONALD,WEINER,RONALD.WEINER@sakilacustomer.org,324,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
320,2,ANTHONY,SCHWAB,ANTHONY.SCHWAB@sakilacustomer.org,325,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
321,1,KEVIN,SCHULER,KEVIN.SCHULER@sakilacustomer.org,326,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
322,1,JASON,MORRISSEY,JASON.MORRISSEY@sakilacustomer.org,327,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
323,2,MATTHEW,MAHAN,MATTHEW.MAHAN@sakilacustomer.org,328,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
324,2,GARY,COY,GARY.COY@sakilacustomer.org,329,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
325,1,TIMOTHY,BUNN,TIMOTHY.BUNN@sakilacustomer.org,330,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
326,1,JOSE,ANDREW,JOSE.ANDREW@sakilacustomer.org,331,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
327,2,LARRY,THRASHER,LARRY.THRASHER@sakilacustomer.org,332,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
328,2,JEFFREY,SPEAR,JEFFREY.SPEAR@sakilacustomer.org,333,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
329,2,FRANK,WAGGONER,FRANK.WAGGONER@sakilacustomer.org,334,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
330,1,SCOTT,SHELLEY,SCOTT.SHELLEY@sakilacustomer.org,335,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
331,1,ERIC,ROBERT,ERIC.ROBERT@sakilacustomer.org,336,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
332,1,STEPHEN,QUALLS,STEPHEN.QUALLS@sakilacustomer.org,337,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
333,2,ANDREW,PURDY,ANDREW.PURDY@sakilacustomer.org,338,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
334,2,RAYMOND,MCWHORTER,RAYMOND.MCWHORTER@sakilacustomer.org,339,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
335,1,GREGORY,MAULDIN,GREGORY.MAULDIN@sakilacustomer.org,340,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
336,1,JOSHUA,MARK,JOSHUA.MARK@sakilacustomer.org,341,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
337,1,JERRY,JORDON,JERRY.JORDON@sakilacustomer.org,342,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
338,1,DENNIS,GILMAN,DENNIS.GILMAN@sakilacustomer.org,343,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
339,2,WALTER,PERRYMAN,WALTER.PERRYMAN@sakilacustomer.org,344,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
340,1,PATRICK,NEWSOM,PATRICK.NEWSOM@sakilacustomer.org,345,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
341,1,PETER,MENARD,PETER.MENARD@sakilacustomer.org,346,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
342,1,HAROLD,MARTINO,HAROLD.MARTINO@sakilacustomer.org,347,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
343,1,DOUGLAS,GRAF,DOUGLAS.GRAF@sakilacustomer.org,348,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
344,1,HENRY,BILLINGSLEY,HENRY.BILLINGSLEY@sakilacustomer.org,349,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
345,1,CARL,ARTIS,CARL.ARTIS@sakilacustomer.org,350,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
346,1,ARTHUR,SIMPKINS,ARTHUR.SIMPKINS@sakilacustomer.org,351,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
347,2,RYAN,SALISBURY,RYAN.SALISBURY@sakilacustomer.org,352,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
348,2,ROGER,QUINTANILLA,ROGER.QUINTANILLA@sakilacustomer.org,353,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
349,2,JOE,GILLILAND,JOE.GILLILAND@sakilacustomer.org,354,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
350,1,JUAN,FRALEY,JUAN.FRALEY@sakilacustomer.org,355,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
351,1,JACK,FOUST,JACK.FOUST@sakilacustomer.org,356,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
352,1,ALBERT,CROUSE,ALBERT.CROUSE@sakilacustomer.org,357,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
353,1,JONATHAN,SCARBOROUGH,JONATHAN.SCARBOROUGH@sakilacustomer.org,358,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
354,2,JUSTIN,NGO,JUSTIN.NGO@sakilacustomer.org,359,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
355,2,TERRY,GRISSOM,TERRY.GRISSOM@sakilacustomer.org,360,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
356,2,GERALD,FULTZ,GERALD.FULTZ@sakilacustomer.org,361,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
357,1,KEITH,RICO,KEITH.RICO@sakilacustomer.org,362,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
358,2,SAMUEL,MARLOW,SAMUEL.MARLOW@sakilacustomer.org,363,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
359,2,WILLIE,MARKHAM,WILLIE.MARKHAM@sakilacustomer.org,364,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
360,2,RALPH,MADRIGAL,RALPH.MADRIGAL@sakilacustomer.org,365,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
361,2,LAWRENCE,LAWTON,LAWRENCE.LAWTON@sakilacustomer.org,366,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
362,1,NICHOLAS,BARFIELD,NICHOLAS.BARFIELD@sakilacustomer.org,367,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
363,2,ROY,WHITING,ROY.WHITING@sakilacustomer.org,368,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
364,1,BENJAMIN,VARNEY,BENJAMIN.VARNEY@sakilacustomer.org,369,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
365,2,BRUCE,SCHWARZ,BRUCE.SCHWARZ@sakilacustomer.org,370,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
366,1,BRANDON,HUEY,BRANDON.HUEY@sakilacustomer.org,371,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
367,1,ADAM,GOOCH,ADAM.GOOCH@sakilacustomer.org,372,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
368,1,HARRY,ARCE,HARRY.ARCE@sakilacustomer.org,373,0,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
369,2,FRED,WHEAT,FRED.WHEAT@sakilacustomer.org,374,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
370,2,WAYNE,TRUONG,WAYNE.TRUONG@sakilacustomer.org,375,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
371,1,BILLY,POULIN,BILLY.POULIN@sakilacustomer.org,376,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
372,2,STEVE,MACKENZIE,STEVE.MACKENZIE@sakilacustomer.org,377,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
373,1,LOUIS,LEONE,LOUIS.LEONE@sakilacustomer.org,378,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
374,2,JEREMY,HURTADO,JEREMY.HURTADO@sakilacustomer.org,379,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
375,2,AARON,SELBY,AARON.SELBY@sakilacustomer.org,380,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
376,1,RANDY,GAITHER,RANDY.GAITHER@sakilacustomer.org,381,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
377,1,HOWARD,FORTNER,HOWARD.FORTNER@sakilacustomer.org,382,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
378,1,EUGENE,CULPEPPER,EUGENE.CULPEPPER@sakilacustomer.org,383,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
379,1,CARLOS,COUGHLIN,CARLOS.COUGHLIN@sakilacustomer.org,384,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
380,1,RUSSELL,BRINSON,RUSSELL.BRINSON@sakilacustomer.org,385,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
381,2,BOBBY,BOUDREAU,BOBBY.BOUDREAU@sakilacustomer.org,386,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
382,2,VICTOR,BARKLEY,VICTOR.BARKLEY@sakilacustomer.org,387,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
383,1,MARTIN,BALES,MARTIN.BALES@sakilacustomer.org,388,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
384,2,ERNEST,STEPP,ERNEST.STEPP@sakilacustomer.org,389,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
385,1,PHILLIP,HOLM,PHILLIP.HOLM@sakilacustomer.org,390,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
386,1,TODD,TAN,TODD.TAN@sakilacustomer.org,391,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
387,2,JESSE,SCHILLING,JESSE.SCHILLING@sakilacustomer.org,392,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
388,2,CRAIG,MORRELL,CRAIG.MORRELL@sakilacustomer.org,393,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
389,1,ALAN,KAHN,ALAN.KAHN@sakilacustomer.org,394,1,2006-02-14T22:04:37Z,2020-02-15T06:59:36Z
